"year","State","scenario","indicator","count","trend","age"
2013,"Bayelsa","NGA projection scenario 0","U5_PfPR_percent_change",-21.86,"Prevalence","U5"
2013,"Bayelsa","NGA projection scenario 0","incidence_percent_change",-16.98,"Incidence per 1000","all_ages"
2013,"Bayelsa","NGA projection scenario 0","U5_incidence_percent_change",-17.58,"Incidence per 1000","U5"
2013,"Bayelsa","NGA projection scenario 0","death_percent_change",-0.35,"Deaths per 1000","all_ages"
2013,"Bayelsa","NGA projection scenario 0","U5_death_percent_change",18.5,"Deaths per 1000","U5"
2014,"Bayelsa","NGA projection scenario 0","PfPR_percent_change",-8.39,"Prevalence","all_ages"
2014,"Bayelsa","NGA projection scenario 0","U5_PfPR_percent_change",-9.75,"Prevalence","U5"
2014,"Bayelsa","NGA projection scenario 0","incidence_percent_change",-6.99,"Incidence per 1000","all_ages"
2014,"Bayelsa","NGA projection scenario 0","U5_incidence_percent_change",-5.44,"Incidence per 1000","U5"
2014,"Bayelsa","NGA projection scenario 0","death_percent_change",-13.99,"Deaths per 1000","all_ages"
2014,"Bayelsa","NGA projection scenario 0","U5_death_percent_change",4.27,"Deaths per 1000","U5"
2015,"Bayelsa","NGA projection scenario 0","PfPR_percent_change",0,"Prevalence","all_ages"
2015,"Bayelsa","NGA projection scenario 0","U5_PfPR_percent_change",0,"Prevalence","U5"
2015,"Bayelsa","NGA projection scenario 0","incidence_percent_change",0,"Incidence per 1000","all_ages"
2015,"Bayelsa","NGA projection scenario 0","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2015,"Bayelsa","NGA projection scenario 0","death_percent_change",0,"Deaths per 1000","all_ages"
2015,"Bayelsa","NGA projection scenario 0","U5_death_percent_change",0,"Deaths per 1000","U5"
2016,"Bayelsa","NGA projection scenario 0","PfPR_percent_change",11.58,"Prevalence","all_ages"
2016,"Bayelsa","NGA projection scenario 0","U5_PfPR_percent_change",10.29,"Prevalence","U5"
2016,"Bayelsa","NGA projection scenario 0","incidence_percent_change",11.82,"Incidence per 1000","all_ages"
2016,"Bayelsa","NGA projection scenario 0","U5_incidence_percent_change",9.59,"Incidence per 1000","U5"
2016,"Bayelsa","NGA projection scenario 0","death_percent_change",11.17,"Deaths per 1000","all_ages"
2016,"Bayelsa","NGA projection scenario 0","U5_death_percent_change",16.12,"Deaths per 1000","U5"
2017,"Bayelsa","NGA projection scenario 0","PfPR_percent_change",18.84,"Prevalence","all_ages"
2017,"Bayelsa","NGA projection scenario 0","U5_PfPR_percent_change",20.03,"Prevalence","U5"
2017,"Bayelsa","NGA projection scenario 0","incidence_percent_change",19.3,"Incidence per 1000","all_ages"
2017,"Bayelsa","NGA projection scenario 0","U5_incidence_percent_change",17.64,"Incidence per 1000","U5"
2017,"Bayelsa","NGA projection scenario 0","death_percent_change",18.91,"Deaths per 1000","all_ages"
2017,"Bayelsa","NGA projection scenario 0","U5_death_percent_change",24.18,"Deaths per 1000","U5"
2018,"Bayelsa","NGA projection scenario 0","PfPR_percent_change",-19.11,"Prevalence","all_ages"
2018,"Bayelsa","NGA projection scenario 0","U5_PfPR_percent_change",-23.86,"Prevalence","U5"
2018,"Bayelsa","NGA projection scenario 0","incidence_percent_change",-14.03,"Incidence per 1000","all_ages"
2018,"Bayelsa","NGA projection scenario 0","U5_incidence_percent_change",-15.21,"Incidence per 1000","U5"
2018,"Bayelsa","NGA projection scenario 0","death_percent_change",-11.87,"Deaths per 1000","all_ages"
2018,"Bayelsa","NGA projection scenario 0","U5_death_percent_change",2.6,"Deaths per 1000","U5"
2019,"Bayelsa","NGA projection scenario 0","PfPR_percent_change",-31.77,"Prevalence","all_ages"
2019,"Bayelsa","NGA projection scenario 0","U5_PfPR_percent_change",-34.89,"Prevalence","U5"
2019,"Bayelsa","NGA projection scenario 0","incidence_percent_change",-25.2,"Incidence per 1000","all_ages"
2019,"Bayelsa","NGA projection scenario 0","U5_incidence_percent_change",-24.82,"Incidence per 1000","U5"
2019,"Bayelsa","NGA projection scenario 0","death_percent_change",-25.27,"Deaths per 1000","all_ages"
2019,"Bayelsa","NGA projection scenario 0","U5_death_percent_change",-11.23,"Deaths per 1000","U5"
2011,"Benue","NGA projection scenario 0","PfPR_percent_change",11.09,"Prevalence","all_ages"
2011,"Benue","NGA projection scenario 0","U5_PfPR_percent_change",19.97,"Prevalence","U5"
2011,"Benue","NGA projection scenario 0","incidence_percent_change",3.44,"Incidence per 1000","all_ages"
2011,"Benue","NGA projection scenario 0","U5_incidence_percent_change",7.65,"Incidence per 1000","U5"
2011,"Benue","NGA projection scenario 0","death_percent_change",14.23,"Deaths per 1000","all_ages"
2011,"Benue","NGA projection scenario 0","U5_death_percent_change",12.37,"Deaths per 1000","U5"
2012,"Benue","NGA projection scenario 0","PfPR_percent_change",12.66,"Prevalence","all_ages"
2012,"Benue","NGA projection scenario 0","U5_PfPR_percent_change",22.06,"Prevalence","U5"
2012,"Benue","NGA projection scenario 0","incidence_percent_change",5.19,"Incidence per 1000","all_ages"
2012,"Benue","NGA projection scenario 0","U5_incidence_percent_change",9.82,"Incidence per 1000","U5"
2012,"Benue","NGA projection scenario 0","death_percent_change",22.35,"Deaths per 1000","all_ages"
2012,"Benue","NGA projection scenario 0","U5_death_percent_change",25.56,"Deaths per 1000","U5"
2013,"Benue","NGA projection scenario 0","PfPR_percent_change",6.68,"Prevalence","all_ages"
2013,"Benue","NGA projection scenario 0","U5_PfPR_percent_change",11.01,"Prevalence","U5"
2013,"Benue","NGA projection scenario 0","incidence_percent_change",1.54,"Incidence per 1000","all_ages"
2013,"Benue","NGA projection scenario 0","U5_incidence_percent_change",3.02,"Incidence per 1000","U5"
2013,"Benue","NGA projection scenario 0","death_percent_change",9.84,"Deaths per 1000","all_ages"
2013,"Benue","NGA projection scenario 0","U5_death_percent_change",12.16,"Deaths per 1000","U5"
2014,"Benue","NGA projection scenario 0","PfPR_percent_change",10,"Prevalence","all_ages"
2014,"Benue","NGA projection scenario 0","U5_PfPR_percent_change",15.27,"Prevalence","U5"
2014,"Benue","NGA projection scenario 0","incidence_percent_change",6.06,"Incidence per 1000","all_ages"
2014,"Benue","NGA projection scenario 0","U5_incidence_percent_change",8.01,"Incidence per 1000","U5"
2014,"Benue","NGA projection scenario 0","death_percent_change",21.51,"Deaths per 1000","all_ages"
2014,"Benue","NGA projection scenario 0","U5_death_percent_change",28.46,"Deaths per 1000","U5"
2015,"Benue","NGA projection scenario 0","PfPR_percent_change",0,"Prevalence","all_ages"
2015,"Benue","NGA projection scenario 0","U5_PfPR_percent_change",0,"Prevalence","U5"
2015,"Benue","NGA projection scenario 0","incidence_percent_change",0,"Incidence per 1000","all_ages"
2015,"Benue","NGA projection scenario 0","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2015,"Benue","NGA projection scenario 0","death_percent_change",0,"Deaths per 1000","all_ages"
2015,"Benue","NGA projection scenario 0","U5_death_percent_change",0,"Deaths per 1000","U5"
2016,"Benue","NGA projection scenario 0","PfPR_percent_change",2.34,"Prevalence","all_ages"
2016,"Benue","NGA projection scenario 0","U5_PfPR_percent_change",1.83,"Prevalence","U5"
2016,"Benue","NGA projection scenario 0","incidence_percent_change",5.46,"Incidence per 1000","all_ages"
2016,"Benue","NGA projection scenario 0","U5_incidence_percent_change",4.57,"Incidence per 1000","U5"
2016,"Benue","NGA projection scenario 0","death_percent_change",15.19,"Deaths per 1000","all_ages"
2016,"Benue","NGA projection scenario 0","U5_death_percent_change",19,"Deaths per 1000","U5"
2017,"Benue","NGA projection scenario 0","PfPR_percent_change",6.05,"Prevalence","all_ages"
2017,"Benue","NGA projection scenario 0","U5_PfPR_percent_change",5.66,"Prevalence","U5"
2017,"Benue","NGA projection scenario 0","incidence_percent_change",9.58,"Incidence per 1000","all_ages"
2017,"Benue","NGA projection scenario 0","U5_incidence_percent_change",8.07,"Incidence per 1000","U5"
2017,"Benue","NGA projection scenario 0","death_percent_change",5.48,"Deaths per 1000","all_ages"
2017,"Benue","NGA projection scenario 0","U5_death_percent_change",7.7,"Deaths per 1000","U5"
2018,"Benue","NGA projection scenario 0","PfPR_percent_change",-2.63,"Prevalence","all_ages"
2018,"Benue","NGA projection scenario 0","U5_PfPR_percent_change",-6.46,"Prevalence","U5"
2018,"Benue","NGA projection scenario 0","incidence_percent_change",0.63,"Incidence per 1000","all_ages"
2018,"Benue","NGA projection scenario 0","U5_incidence_percent_change",-3.65,"Incidence per 1000","U5"
2018,"Benue","NGA projection scenario 0","death_percent_change",-1.45,"Deaths per 1000","all_ages"
2018,"Benue","NGA projection scenario 0","U5_death_percent_change",-5.84,"Deaths per 1000","U5"
2019,"Benue","NGA projection scenario 0","PfPR_percent_change",3.56,"Prevalence","all_ages"
2019,"Benue","NGA projection scenario 0","U5_PfPR_percent_change",0.63,"Prevalence","U5"
2019,"Benue","NGA projection scenario 0","incidence_percent_change",9.39,"Incidence per 1000","all_ages"
2019,"Benue","NGA projection scenario 0","U5_incidence_percent_change",5.51,"Incidence per 1000","U5"
2019,"Benue","NGA projection scenario 0","death_percent_change",11.71,"Deaths per 1000","all_ages"
2019,"Benue","NGA projection scenario 0","U5_death_percent_change",10.16,"Deaths per 1000","U5"
2011,"Borno","NGA projection scenario 0","PfPR_percent_change",23.52,"Prevalence","all_ages"
2011,"Borno","NGA projection scenario 0","U5_PfPR_percent_change",33.32,"Prevalence","U5"
2011,"Borno","NGA projection scenario 0","incidence_percent_change",24.02,"Incidence per 1000","all_ages"
2011,"Borno","NGA projection scenario 0","U5_incidence_percent_change",32.83,"Incidence per 1000","U5"
2011,"Borno","NGA projection scenario 0","death_percent_change",44.4,"Deaths per 1000","all_ages"
2011,"Borno","NGA projection scenario 0","U5_death_percent_change",50.63,"Deaths per 1000","U5"
2012,"Borno","NGA projection scenario 0","PfPR_percent_change",31.23,"Prevalence","all_ages"
2012,"Borno","NGA projection scenario 0","U5_PfPR_percent_change",43.71,"Prevalence","U5"
2012,"Borno","NGA projection scenario 0","incidence_percent_change",30.06,"Incidence per 1000","all_ages"
2012,"Borno","NGA projection scenario 0","U5_incidence_percent_change",39.14,"Incidence per 1000","U5"
2012,"Borno","NGA projection scenario 0","death_percent_change",59.5,"Deaths per 1000","all_ages"
2012,"Borno","NGA projection scenario 0","U5_death_percent_change",68.6,"Deaths per 1000","U5"
2013,"Borno","NGA projection scenario 0","PfPR_percent_change",29.78,"Prevalence","all_ages"
2013,"Borno","NGA projection scenario 0","U5_PfPR_percent_change",40.8,"Prevalence","U5"
2013,"Borno","NGA projection scenario 0","incidence_percent_change",27.04,"Incidence per 1000","all_ages"
2013,"Borno","NGA projection scenario 0","U5_incidence_percent_change",33.8,"Incidence per 1000","U5"
2013,"Borno","NGA projection scenario 0","death_percent_change",58.84,"Deaths per 1000","all_ages"
2013,"Borno","NGA projection scenario 0","U5_death_percent_change",72.13,"Deaths per 1000","U5"
2014,"Borno","NGA projection scenario 0","PfPR_percent_change",33.57,"Prevalence","all_ages"
2014,"Borno","NGA projection scenario 0","U5_PfPR_percent_change",46.88,"Prevalence","U5"
2014,"Borno","NGA projection scenario 0","incidence_percent_change",30.69,"Incidence per 1000","all_ages"
2014,"Borno","NGA projection scenario 0","U5_incidence_percent_change",38.89,"Incidence per 1000","U5"
2014,"Borno","NGA projection scenario 0","death_percent_change",59.63,"Deaths per 1000","all_ages"
2014,"Borno","NGA projection scenario 0","U5_death_percent_change",64.8,"Deaths per 1000","U5"
2015,"Borno","NGA projection scenario 0","PfPR_percent_change",0,"Prevalence","all_ages"
2015,"Borno","NGA projection scenario 0","U5_PfPR_percent_change",0,"Prevalence","U5"
2015,"Borno","NGA projection scenario 0","incidence_percent_change",0,"Incidence per 1000","all_ages"
2015,"Borno","NGA projection scenario 0","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2015,"Borno","NGA projection scenario 0","death_percent_change",0,"Deaths per 1000","all_ages"
2015,"Borno","NGA projection scenario 0","U5_death_percent_change",0,"Deaths per 1000","U5"
2016,"Borno","NGA projection scenario 0","PfPR_percent_change",13.64,"Prevalence","all_ages"
2016,"Borno","NGA projection scenario 0","U5_PfPR_percent_change",11.05,"Prevalence","U5"
2016,"Borno","NGA projection scenario 0","incidence_percent_change",25.08,"Incidence per 1000","all_ages"
2016,"Borno","NGA projection scenario 0","U5_incidence_percent_change",27.72,"Incidence per 1000","U5"
2016,"Borno","NGA projection scenario 0","death_percent_change",15.72,"Deaths per 1000","all_ages"
2016,"Borno","NGA projection scenario 0","U5_death_percent_change",16.42,"Deaths per 1000","U5"
2017,"Borno","NGA projection scenario 0","PfPR_percent_change",25.12,"Prevalence","all_ages"
2017,"Borno","NGA projection scenario 0","U5_PfPR_percent_change",26.79,"Prevalence","U5"
2017,"Borno","NGA projection scenario 0","incidence_percent_change",34.02,"Incidence per 1000","all_ages"
2017,"Borno","NGA projection scenario 0","U5_incidence_percent_change",36.91,"Incidence per 1000","U5"
2017,"Borno","NGA projection scenario 0","death_percent_change",42.43,"Deaths per 1000","all_ages"
2017,"Borno","NGA projection scenario 0","U5_death_percent_change",48.68,"Deaths per 1000","U5"
2018,"Borno","NGA projection scenario 0","PfPR_percent_change",1.57,"Prevalence","all_ages"
2018,"Borno","NGA projection scenario 0","U5_PfPR_percent_change",-2.47,"Prevalence","U5"
2018,"Borno","NGA projection scenario 0","incidence_percent_change",6.54,"Incidence per 1000","all_ages"
2018,"Borno","NGA projection scenario 0","U5_incidence_percent_change",1.6,"Incidence per 1000","U5"
2018,"Borno","NGA projection scenario 0","death_percent_change",0.52,"Deaths per 1000","all_ages"
2018,"Borno","NGA projection scenario 0","U5_death_percent_change",1.71,"Deaths per 1000","U5"
2019,"Borno","NGA projection scenario 0","PfPR_percent_change",9.03,"Prevalence","all_ages"
2019,"Borno","NGA projection scenario 0","U5_PfPR_percent_change",7.67,"Prevalence","U5"
2019,"Borno","NGA projection scenario 0","incidence_percent_change",20.9,"Incidence per 1000","all_ages"
2019,"Borno","NGA projection scenario 0","U5_incidence_percent_change",22.2,"Incidence per 1000","U5"
2019,"Borno","NGA projection scenario 0","death_percent_change",16.33,"Deaths per 1000","all_ages"
2019,"Borno","NGA projection scenario 0","U5_death_percent_change",20.01,"Deaths per 1000","U5"
2011,"Cross River","NGA projection scenario 0","PfPR_percent_change",17.83,"Prevalence","all_ages"
2011,"Cross River","NGA projection scenario 0","U5_PfPR_percent_change",32.95,"Prevalence","U5"
2011,"Cross River","NGA projection scenario 0","incidence_percent_change",8.83,"Incidence per 1000","all_ages"
2011,"Cross River","NGA projection scenario 0","U5_incidence_percent_change",17.64,"Incidence per 1000","U5"
2011,"Cross River","NGA projection scenario 0","death_percent_change",31.63,"Deaths per 1000","all_ages"
2011,"Cross River","NGA projection scenario 0","U5_death_percent_change",30.15,"Deaths per 1000","U5"
2012,"Cross River","NGA projection scenario 0","PfPR_percent_change",20.69,"Prevalence","all_ages"
2012,"Cross River","NGA projection scenario 0","U5_PfPR_percent_change",36.38,"Prevalence","U5"
2012,"Cross River","NGA projection scenario 0","incidence_percent_change",11.83,"Incidence per 1000","all_ages"
2012,"Cross River","NGA projection scenario 0","U5_incidence_percent_change",20.32,"Incidence per 1000","U5"
2012,"Cross River","NGA projection scenario 0","death_percent_change",39.03,"Deaths per 1000","all_ages"
2012,"Cross River","NGA projection scenario 0","U5_death_percent_change",44.72,"Deaths per 1000","U5"
2013,"Cross River","NGA projection scenario 0","PfPR_percent_change",13.4,"Prevalence","all_ages"
2013,"Cross River","NGA projection scenario 0","U5_PfPR_percent_change",22.5,"Prevalence","U5"
2013,"Cross River","NGA projection scenario 0","incidence_percent_change",6.69,"Incidence per 1000","all_ages"
2013,"Cross River","NGA projection scenario 0","U5_incidence_percent_change",11.07,"Incidence per 1000","U5"
2013,"Cross River","NGA projection scenario 0","death_percent_change",19.9,"Deaths per 1000","all_ages"
2013,"Cross River","NGA projection scenario 0","U5_death_percent_change",21.01,"Deaths per 1000","U5"
2014,"Cross River","NGA projection scenario 0","PfPR_percent_change",18.16,"Prevalence","all_ages"
2014,"Cross River","NGA projection scenario 0","U5_PfPR_percent_change",26.75,"Prevalence","U5"
2014,"Cross River","NGA projection scenario 0","incidence_percent_change",14.21,"Incidence per 1000","all_ages"
2014,"Cross River","NGA projection scenario 0","U5_incidence_percent_change",17.88,"Incidence per 1000","U5"
2014,"Cross River","NGA projection scenario 0","death_percent_change",30.66,"Deaths per 1000","all_ages"
2014,"Cross River","NGA projection scenario 0","U5_death_percent_change",37.11,"Deaths per 1000","U5"
