"year","State","scenario","indicator","count","trend","age"
2020,"Imo","NGA projection scenario 1","U5_PfPR_percent_change",0,"Prevalence","U5"
2020,"Imo","NGA projection scenario 1","incidence_percent_change",0,"Incidence per 1000","all_ages"
2020,"Imo","NGA projection scenario 1","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2020,"Imo","NGA projection scenario 1","death_percent_change",0,"Deaths per 1000","all_ages"
2020,"Imo","NGA projection scenario 1","U5_death_percent_change",0,"Deaths per 1000","U5"
2025,"Imo","NGA projection scenario 1","PfPR_percent_change",11.11,"Prevalence","all_ages"
2025,"Imo","NGA projection scenario 1","U5_PfPR_percent_change",13.29,"Prevalence","U5"
2025,"Imo","NGA projection scenario 1","incidence_percent_change",17.55,"Incidence per 1000","all_ages"
2025,"Imo","NGA projection scenario 1","U5_incidence_percent_change",13.75,"Incidence per 1000","U5"
2025,"Imo","NGA projection scenario 1","death_percent_change",14.81,"Deaths per 1000","all_ages"
2025,"Imo","NGA projection scenario 1","U5_death_percent_change",17.05,"Deaths per 1000","U5"
2030,"Imo","NGA projection scenario 1","PfPR_percent_change",13.17,"Prevalence","all_ages"
2030,"Imo","NGA projection scenario 1","U5_PfPR_percent_change",12.03,"Prevalence","U5"
2030,"Imo","NGA projection scenario 1","incidence_percent_change",24.2,"Incidence per 1000","all_ages"
2030,"Imo","NGA projection scenario 1","U5_incidence_percent_change",14.78,"Incidence per 1000","U5"
2030,"Imo","NGA projection scenario 1","death_percent_change",21.32,"Deaths per 1000","all_ages"
2030,"Imo","NGA projection scenario 1","U5_death_percent_change",9.54,"Deaths per 1000","U5"
2020,"Jigawa","NGA projection scenario 1","PfPR_percent_change",0,"Prevalence","all_ages"
2020,"Jigawa","NGA projection scenario 1","U5_PfPR_percent_change",0,"Prevalence","U5"
2020,"Jigawa","NGA projection scenario 1","incidence_percent_change",0,"Incidence per 1000","all_ages"
2020,"Jigawa","NGA projection scenario 1","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2020,"Jigawa","NGA projection scenario 1","death_percent_change",0,"Deaths per 1000","all_ages"
2020,"Jigawa","NGA projection scenario 1","U5_death_percent_change",0,"Deaths per 1000","U5"
2025,"Jigawa","NGA projection scenario 1","PfPR_percent_change",-19.11,"Prevalence","all_ages"
2025,"Jigawa","NGA projection scenario 1","U5_PfPR_percent_change",-28.69,"Prevalence","U5"
2025,"Jigawa","NGA projection scenario 1","incidence_percent_change",-13.84,"Incidence per 1000","all_ages"
2025,"Jigawa","NGA projection scenario 1","U5_incidence_percent_change",-28.53,"Incidence per 1000","U5"
2025,"Jigawa","NGA projection scenario 1","death_percent_change",-8.04,"Deaths per 1000","all_ages"
2025,"Jigawa","NGA projection scenario 1","U5_death_percent_change",-32.59,"Deaths per 1000","U5"
2030,"Jigawa","NGA projection scenario 1","PfPR_percent_change",7.63,"Prevalence","all_ages"
2030,"Jigawa","NGA projection scenario 1","U5_PfPR_percent_change",2.71,"Prevalence","U5"
2030,"Jigawa","NGA projection scenario 1","incidence_percent_change",11.15,"Incidence per 1000","all_ages"
2030,"Jigawa","NGA projection scenario 1","U5_incidence_percent_change",-2.18,"Incidence per 1000","U5"
2030,"Jigawa","NGA projection scenario 1","death_percent_change",19.58,"Deaths per 1000","all_ages"
2030,"Jigawa","NGA projection scenario 1","U5_death_percent_change",10.19,"Deaths per 1000","U5"
2020,"Kaduna","NGA projection scenario 1","PfPR_percent_change",0,"Prevalence","all_ages"
2020,"Kaduna","NGA projection scenario 1","U5_PfPR_percent_change",0,"Prevalence","U5"
2020,"Kaduna","NGA projection scenario 1","incidence_percent_change",0,"Incidence per 1000","all_ages"
2020,"Kaduna","NGA projection scenario 1","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2020,"Kaduna","NGA projection scenario 1","death_percent_change",0,"Deaths per 1000","all_ages"
2020,"Kaduna","NGA projection scenario 1","U5_death_percent_change",0,"Deaths per 1000","U5"
2025,"Kaduna","NGA projection scenario 1","PfPR_percent_change",-5.79,"Prevalence","all_ages"
2025,"Kaduna","NGA projection scenario 1","U5_PfPR_percent_change",-9.71,"Prevalence","U5"
2025,"Kaduna","NGA projection scenario 1","incidence_percent_change",-10.7,"Incidence per 1000","all_ages"
2025,"Kaduna","NGA projection scenario 1","U5_incidence_percent_change",-12.82,"Incidence per 1000","U5"
2025,"Kaduna","NGA projection scenario 1","death_percent_change",-14.18,"Deaths per 1000","all_ages"
2025,"Kaduna","NGA projection scenario 1","U5_death_percent_change",-15.05,"Deaths per 1000","U5"
2030,"Kaduna","NGA projection scenario 1","PfPR_percent_change",1.64,"Prevalence","all_ages"
2030,"Kaduna","NGA projection scenario 1","U5_PfPR_percent_change",-1.03,"Prevalence","U5"
2030,"Kaduna","NGA projection scenario 1","incidence_percent_change",-1.51,"Incidence per 1000","all_ages"
2030,"Kaduna","NGA projection scenario 1","U5_incidence_percent_change",-1.73,"Incidence per 1000","U5"
2030,"Kaduna","NGA projection scenario 1","death_percent_change",-1.79,"Deaths per 1000","all_ages"
2030,"Kaduna","NGA projection scenario 1","U5_death_percent_change",-2.29,"Deaths per 1000","U5"
2020,"Kano","NGA projection scenario 1","PfPR_percent_change",0,"Prevalence","all_ages"
2020,"Kano","NGA projection scenario 1","U5_PfPR_percent_change",0,"Prevalence","U5"
2020,"Kano","NGA projection scenario 1","incidence_percent_change",0,"Incidence per 1000","all_ages"
2020,"Kano","NGA projection scenario 1","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2020,"Kano","NGA projection scenario 1","death_percent_change",0,"Deaths per 1000","all_ages"
2020,"Kano","NGA projection scenario 1","U5_death_percent_change",0,"Deaths per 1000","U5"
2025,"Kano","NGA projection scenario 1","PfPR_percent_change",-4.17,"Prevalence","all_ages"
2025,"Kano","NGA projection scenario 1","U5_PfPR_percent_change",-7.54,"Prevalence","U5"
2025,"Kano","NGA projection scenario 1","incidence_percent_change",-6.92,"Incidence per 1000","all_ages"
2025,"Kano","NGA projection scenario 1","U5_incidence_percent_change",-11.7,"Incidence per 1000","U5"
2025,"Kano","NGA projection scenario 1","death_percent_change",-25.76,"Deaths per 1000","all_ages"
2025,"Kano","NGA projection scenario 1","U5_death_percent_change",-29.63,"Deaths per 1000","U5"
2030,"Kano","NGA projection scenario 1","PfPR_percent_change",7.18,"Prevalence","all_ages"
2030,"Kano","NGA projection scenario 1","U5_PfPR_percent_change",4.82,"Prevalence","U5"
2030,"Kano","NGA projection scenario 1","incidence_percent_change",11.94,"Incidence per 1000","all_ages"
2030,"Kano","NGA projection scenario 1","U5_incidence_percent_change",5.86,"Incidence per 1000","U5"
2030,"Kano","NGA projection scenario 1","death_percent_change",1.04,"Deaths per 1000","all_ages"
2030,"Kano","NGA projection scenario 1","U5_death_percent_change",-1.84,"Deaths per 1000","U5"
2020,"Katsina","NGA projection scenario 1","PfPR_percent_change",0,"Prevalence","all_ages"
2020,"Katsina","NGA projection scenario 1","U5_PfPR_percent_change",0,"Prevalence","U5"
2020,"Katsina","NGA projection scenario 1","incidence_percent_change",0,"Incidence per 1000","all_ages"
2020,"Katsina","NGA projection scenario 1","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2020,"Katsina","NGA projection scenario 1","death_percent_change",0,"Deaths per 1000","all_ages"
2020,"Katsina","NGA projection scenario 1","U5_death_percent_change",0,"Deaths per 1000","U5"
2025,"Katsina","NGA projection scenario 1","PfPR_percent_change",-3.93,"Prevalence","all_ages"
2025,"Katsina","NGA projection scenario 1","U5_PfPR_percent_change",-4.87,"Prevalence","U5"
2025,"Katsina","NGA projection scenario 1","incidence_percent_change",-1.03,"Incidence per 1000","all_ages"
2025,"Katsina","NGA projection scenario 1","U5_incidence_percent_change",-3.37,"Incidence per 1000","U5"
2025,"Katsina","NGA projection scenario 1","death_percent_change",-13.69,"Deaths per 1000","all_ages"
2025,"Katsina","NGA projection scenario 1","U5_death_percent_change",-18.63,"Deaths per 1000","U5"
2030,"Katsina","NGA projection scenario 1","PfPR_percent_change",-1.59,"Prevalence","all_ages"
2030,"Katsina","NGA projection scenario 1","U5_PfPR_percent_change",-4.73,"Prevalence","U5"
2030,"Katsina","NGA projection scenario 1","incidence_percent_change",-0.19,"Incidence per 1000","all_ages"
2030,"Katsina","NGA projection scenario 1","U5_incidence_percent_change",-6.08,"Incidence per 1000","U5"
2030,"Katsina","NGA projection scenario 1","death_percent_change",-11.23,"Deaths per 1000","all_ages"
2030,"Katsina","NGA projection scenario 1","U5_death_percent_change",-13.99,"Deaths per 1000","U5"
2020,"Kebbi","NGA projection scenario 1","PfPR_percent_change",0,"Prevalence","all_ages"
2020,"Kebbi","NGA projection scenario 1","U5_PfPR_percent_change",0,"Prevalence","U5"
2020,"Kebbi","NGA projection scenario 1","incidence_percent_change",0,"Incidence per 1000","all_ages"
2020,"Kebbi","NGA projection scenario 1","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2020,"Kebbi","NGA projection scenario 1","death_percent_change",0,"Deaths per 1000","all_ages"
2020,"Kebbi","NGA projection scenario 1","U5_death_percent_change",0,"Deaths per 1000","U5"
2025,"Kebbi","NGA projection scenario 1","PfPR_percent_change",-6.86,"Prevalence","all_ages"
2025,"Kebbi","NGA projection scenario 1","U5_PfPR_percent_change",-16.43,"Prevalence","U5"
2025,"Kebbi","NGA projection scenario 1","incidence_percent_change",-1.9,"Incidence per 1000","all_ages"
2025,"Kebbi","NGA projection scenario 1","U5_incidence_percent_change",-9.52,"Incidence per 1000","U5"
2025,"Kebbi","NGA projection scenario 1","death_percent_change",-13.8,"Deaths per 1000","all_ages"
2025,"Kebbi","NGA projection scenario 1","U5_death_percent_change",-14.74,"Deaths per 1000","U5"
2030,"Kebbi","NGA projection scenario 1","PfPR_percent_change",1.25,"Prevalence","all_ages"
2030,"Kebbi","NGA projection scenario 1","U5_PfPR_percent_change",-6.69,"Prevalence","U5"
2030,"Kebbi","NGA projection scenario 1","incidence_percent_change",3.72,"Incidence per 1000","all_ages"
2030,"Kebbi","NGA projection scenario 1","U5_incidence_percent_change",-5.96,"Incidence per 1000","U5"
2030,"Kebbi","NGA projection scenario 1","death_percent_change",-12.7,"Deaths per 1000","all_ages"
2030,"Kebbi","NGA projection scenario 1","U5_death_percent_change",-11.58,"Deaths per 1000","U5"
2020,"Kogi","NGA projection scenario 1","PfPR_percent_change",0,"Prevalence","all_ages"
2020,"Kogi","NGA projection scenario 1","U5_PfPR_percent_change",0,"Prevalence","U5"
2020,"Kogi","NGA projection scenario 1","incidence_percent_change",0,"Incidence per 1000","all_ages"
2020,"Kogi","NGA projection scenario 1","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2020,"Kogi","NGA projection scenario 1","death_percent_change",0,"Deaths per 1000","all_ages"
2020,"Kogi","NGA projection scenario 1","U5_death_percent_change",0,"Deaths per 1000","U5"
2025,"Kogi","NGA projection scenario 1","PfPR_percent_change",7.5,"Prevalence","all_ages"
2025,"Kogi","NGA projection scenario 1","U5_PfPR_percent_change",7.06,"Prevalence","U5"
2025,"Kogi","NGA projection scenario 1","incidence_percent_change",10.46,"Incidence per 1000","all_ages"
2025,"Kogi","NGA projection scenario 1","U5_incidence_percent_change",7.07,"Incidence per 1000","U5"
2025,"Kogi","NGA projection scenario 1","death_percent_change",-0.93,"Deaths per 1000","all_ages"
2025,"Kogi","NGA projection scenario 1","U5_death_percent_change",4.2,"Deaths per 1000","U5"
2030,"Kogi","NGA projection scenario 1","PfPR_percent_change",7.03,"Prevalence","all_ages"
2030,"Kogi","NGA projection scenario 1","U5_PfPR_percent_change",5.14,"Prevalence","U5"
2030,"Kogi","NGA projection scenario 1","incidence_percent_change",10.68,"Incidence per 1000","all_ages"
2030,"Kogi","NGA projection scenario 1","U5_incidence_percent_change",6.43,"Incidence per 1000","U5"
2030,"Kogi","NGA projection scenario 1","death_percent_change",-12.87,"Deaths per 1000","all_ages"
2030,"Kogi","NGA projection scenario 1","U5_death_percent_change",-15.6,"Deaths per 1000","U5"
2020,"Kwara","NGA projection scenario 1","PfPR_percent_change",0,"Prevalence","all_ages"
2020,"Kwara","NGA projection scenario 1","U5_PfPR_percent_change",0,"Prevalence","U5"
2020,"Kwara","NGA projection scenario 1","incidence_percent_change",0,"Incidence per 1000","all_ages"
2020,"Kwara","NGA projection scenario 1","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2020,"Kwara","NGA projection scenario 1","death_percent_change",0,"Deaths per 1000","all_ages"
2020,"Kwara","NGA projection scenario 1","U5_death_percent_change",0,"Deaths per 1000","U5"
2025,"Kwara","NGA projection scenario 1","PfPR_percent_change",5.07,"Prevalence","all_ages"
2025,"Kwara","NGA projection scenario 1","U5_PfPR_percent_change",5.13,"Prevalence","U5"
2025,"Kwara","NGA projection scenario 1","incidence_percent_change",6.8,"Incidence per 1000","all_ages"
2025,"Kwara","NGA projection scenario 1","U5_incidence_percent_change",6.52,"Incidence per 1000","U5"
2025,"Kwara","NGA projection scenario 1","death_percent_change",-5.63,"Deaths per 1000","all_ages"
2025,"Kwara","NGA projection scenario 1","U5_death_percent_change",-12.15,"Deaths per 1000","U5"
2030,"Kwara","NGA projection scenario 1","PfPR_percent_change",4.72,"Prevalence","all_ages"
2030,"Kwara","NGA projection scenario 1","U5_PfPR_percent_change",3,"Prevalence","U5"
2030,"Kwara","NGA projection scenario 1","incidence_percent_change",7.69,"Incidence per 1000","all_ages"
2030,"Kwara","NGA projection scenario 1","U5_incidence_percent_change",5.07,"Incidence per 1000","U5"
2030,"Kwara","NGA projection scenario 1","death_percent_change",3.21,"Deaths per 1000","all_ages"
2030,"Kwara","NGA projection scenario 1","U5_death_percent_change",-4.4,"Deaths per 1000","U5"
2020,"Lagos","NGA projection scenario 1","PfPR_percent_change",0,"Prevalence","all_ages"
2020,"Lagos","NGA projection scenario 1","U5_PfPR_percent_change",0,"Prevalence","U5"
2020,"Lagos","NGA projection scenario 1","incidence_percent_change",0,"Incidence per 1000","all_ages"
2020,"Lagos","NGA projection scenario 1","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2020,"Lagos","NGA projection scenario 1","death_percent_change",0,"Deaths per 1000","all_ages"
2020,"Lagos","NGA projection scenario 1","U5_death_percent_change",0,"Deaths per 1000","U5"
2025,"Lagos","NGA projection scenario 1","PfPR_percent_change",12.83,"Prevalence","all_ages"
2025,"Lagos","NGA projection scenario 1","U5_PfPR_percent_change",10.36,"Prevalence","U5"
2025,"Lagos","NGA projection scenario 1","incidence_percent_change",12.7,"Incidence per 1000","all_ages"
2025,"Lagos","NGA projection scenario 1","U5_incidence_percent_change",9,"Incidence per 1000","U5"
2025,"Lagos","NGA projection scenario 1","death_percent_change",-1.09,"Deaths per 1000","all_ages"
2025,"Lagos","NGA projection scenario 1","U5_death_percent_change",-2.7,"Deaths per 1000","U5"
2030,"Lagos","NGA projection scenario 1","PfPR_percent_change",12.51,"Prevalence","all_ages"
2030,"Lagos","NGA projection scenario 1","U5_PfPR_percent_change",11.98,"Prevalence","U5"
2030,"Lagos","NGA projection scenario 1","incidence_percent_change",12.76,"Incidence per 1000","all_ages"
2030,"Lagos","NGA projection scenario 1","U5_incidence_percent_change",11.51,"Incidence per 1000","U5"
2030,"Lagos","NGA projection scenario 1","death_percent_change",-0.46,"Deaths per 1000","all_ages"
2030,"Lagos","NGA projection scenario 1","U5_death_percent_change",4.52,"Deaths per 1000","U5"
2020,"Nasarawa","NGA projection scenario 1","PfPR_percent_change",0,"Prevalence","all_ages"
2020,"Nasarawa","NGA projection scenario 1","U5_PfPR_percent_change",0,"Prevalence","U5"
2020,"Nasarawa","NGA projection scenario 1","incidence_percent_change",0,"Incidence per 1000","all_ages"
2020,"Nasarawa","NGA projection scenario 1","U5_incidence_percent_change",0,"Incidence per 1000","U5"
2020,"Nasarawa","NGA projection scenario 1","death_percent_change",0,"Deaths per 1000","all_ages"
2020,"Nasarawa","NGA projection scenario 1","U5_death_percent_change",0,"Deaths per 1000","U5"
2025,"Nasarawa","NGA projection scenario 1","PfPR_percent_change",-4.52,"Prevalence","all_ages"
2025,"Nasarawa","NGA projection scenario 1","U5_PfPR_percent_change",-8.67,"Prevalence","U5"
2025,"Nasarawa","NGA projection scenario 1","incidence_percent_change",-4.55,"Incidence per 1000","all_ages"
2025,"Nasarawa","NGA projection scenario 1","U5_incidence_percent_change",-8.56,"Incidence per 1000","U5"
