"year","State","scenario","indicator","count","trend","age"
2023,"Bauchi","NGA projection scenario 1","incidence_U5",2435.21,"Incidence per 1000","U5"
2023,"Bauchi","NGA projection scenario 1","death_rate_mean_all_ages",1.24,"Deaths per 1000","all_ages"
2023,"Bauchi","NGA projection scenario 1","death_rate_mean_U5",6.11,"Deaths per 1000","U5"
2024,"Bauchi","NGA projection scenario 1","PfPR_all_ages",0.25,"Prevalence","all_ages"
2024,"Bauchi","NGA projection scenario 1","PfPR_U5",0.29,"Prevalence","U5"
2024,"Bauchi","NGA projection scenario 1","incidence_all_ages",1178.73,"Incidence per 1000","all_ages"
2024,"Bauchi","NGA projection scenario 1","incidence_U5",2213.48,"Incidence per 1000","U5"
2024,"Bauchi","NGA projection scenario 1","death_rate_mean_all_ages",1.15,"Deaths per 1000","all_ages"
2024,"Bauchi","NGA projection scenario 1","death_rate_mean_U5",5.51,"Deaths per 1000","U5"
2025,"Bauchi","NGA projection scenario 1","PfPR_all_ages",0.24,"Prevalence","all_ages"
2025,"Bauchi","NGA projection scenario 1","PfPR_U5",0.28,"Prevalence","U5"
2025,"Bauchi","NGA projection scenario 1","incidence_all_ages",1194.32,"Incidence per 1000","all_ages"
2025,"Bauchi","NGA projection scenario 1","incidence_U5",2236.94,"Incidence per 1000","U5"
2025,"Bauchi","NGA projection scenario 1","death_rate_mean_all_ages",1.14,"Deaths per 1000","all_ages"
2025,"Bauchi","NGA projection scenario 1","death_rate_mean_U5",5.58,"Deaths per 1000","U5"
2026,"Bauchi","NGA projection scenario 1","PfPR_all_ages",0.26,"Prevalence","all_ages"
2026,"Bauchi","NGA projection scenario 1","PfPR_U5",0.32,"Prevalence","U5"
2026,"Bauchi","NGA projection scenario 1","incidence_all_ages",1293.1,"Incidence per 1000","all_ages"
2026,"Bauchi","NGA projection scenario 1","incidence_U5",2463.45,"Incidence per 1000","U5"
2026,"Bauchi","NGA projection scenario 1","death_rate_mean_all_ages",1.26,"Deaths per 1000","all_ages"
2026,"Bauchi","NGA projection scenario 1","death_rate_mean_U5",6.31,"Deaths per 1000","U5"
2027,"Bauchi","NGA projection scenario 1","PfPR_all_ages",0.25,"Prevalence","all_ages"
2027,"Bauchi","NGA projection scenario 1","PfPR_U5",0.29,"Prevalence","U5"
2027,"Bauchi","NGA projection scenario 1","incidence_all_ages",1177.77,"Incidence per 1000","all_ages"
2027,"Bauchi","NGA projection scenario 1","incidence_U5",2189.31,"Incidence per 1000","U5"
2027,"Bauchi","NGA projection scenario 1","death_rate_mean_all_ages",1.09,"Deaths per 1000","all_ages"
2027,"Bauchi","NGA projection scenario 1","death_rate_mean_U5",5.3,"Deaths per 1000","U5"
2028,"Bauchi","NGA projection scenario 1","PfPR_all_ages",0.24,"Prevalence","all_ages"
2028,"Bauchi","NGA projection scenario 1","PfPR_U5",0.28,"Prevalence","U5"
2028,"Bauchi","NGA projection scenario 1","incidence_all_ages",1211.23,"Incidence per 1000","all_ages"
2028,"Bauchi","NGA projection scenario 1","incidence_U5",2247.76,"Incidence per 1000","U5"
2028,"Bauchi","NGA projection scenario 1","death_rate_mean_all_ages",1.03,"Deaths per 1000","all_ages"
2028,"Bauchi","NGA projection scenario 1","death_rate_mean_U5",4.77,"Deaths per 1000","U5"
2029,"Bauchi","NGA projection scenario 1","PfPR_all_ages",0.27,"Prevalence","all_ages"
2029,"Bauchi","NGA projection scenario 1","PfPR_U5",0.32,"Prevalence","U5"
2029,"Bauchi","NGA projection scenario 1","incidence_all_ages",1299.43,"Incidence per 1000","all_ages"
2029,"Bauchi","NGA projection scenario 1","incidence_U5",2463.1,"Incidence per 1000","U5"
2029,"Bauchi","NGA projection scenario 1","death_rate_mean_all_ages",1.33,"Deaths per 1000","all_ages"
2029,"Bauchi","NGA projection scenario 1","death_rate_mean_U5",6.58,"Deaths per 1000","U5"
2030,"Bauchi","NGA projection scenario 1","PfPR_all_ages",0.26,"Prevalence","all_ages"
2030,"Bauchi","NGA projection scenario 1","PfPR_U5",0.3,"Prevalence","U5"
2030,"Bauchi","NGA projection scenario 1","incidence_all_ages",1203.29,"Incidence per 1000","all_ages"
2030,"Bauchi","NGA projection scenario 1","incidence_U5",2242.99,"Incidence per 1000","U5"
2030,"Bauchi","NGA projection scenario 1","death_rate_mean_all_ages",1.13,"Deaths per 1000","all_ages"
2030,"Bauchi","NGA projection scenario 1","death_rate_mean_U5",5.28,"Deaths per 1000","U5"
2020,"Bayelsa","NGA projection scenario 1","PfPR_all_ages",0.14,"Prevalence","all_ages"
2020,"Bayelsa","NGA projection scenario 1","PfPR_U5",0.1,"Prevalence","U5"
2020,"Bayelsa","NGA projection scenario 1","incidence_all_ages",876.57,"Incidence per 1000","all_ages"
2020,"Bayelsa","NGA projection scenario 1","incidence_U5",1032.75,"Incidence per 1000","U5"
2020,"Bayelsa","NGA projection scenario 1","death_rate_mean_all_ages",0.43,"Deaths per 1000","all_ages"
2020,"Bayelsa","NGA projection scenario 1","death_rate_mean_U5",1.56,"Deaths per 1000","U5"
2021,"Bayelsa","NGA projection scenario 1","PfPR_all_ages",0.12,"Prevalence","all_ages"
2021,"Bayelsa","NGA projection scenario 1","PfPR_U5",0.09,"Prevalence","U5"
2021,"Bayelsa","NGA projection scenario 1","incidence_all_ages",709.88,"Incidence per 1000","all_ages"
2021,"Bayelsa","NGA projection scenario 1","incidence_U5",902.91,"Incidence per 1000","U5"
2021,"Bayelsa","NGA projection scenario 1","death_rate_mean_all_ages",0.37,"Deaths per 1000","all_ages"
2021,"Bayelsa","NGA projection scenario 1","death_rate_mean_U5",1.17,"Deaths per 1000","U5"
2022,"Bayelsa","NGA projection scenario 1","PfPR_all_ages",0.12,"Prevalence","all_ages"
2022,"Bayelsa","NGA projection scenario 1","PfPR_U5",0.09,"Prevalence","U5"
2022,"Bayelsa","NGA projection scenario 1","incidence_all_ages",739.98,"Incidence per 1000","all_ages"
2022,"Bayelsa","NGA projection scenario 1","incidence_U5",936.72,"Incidence per 1000","U5"
2022,"Bayelsa","NGA projection scenario 1","death_rate_mean_all_ages",0.42,"Deaths per 1000","all_ages"
2022,"Bayelsa","NGA projection scenario 1","death_rate_mean_U5",1.57,"Deaths per 1000","U5"
2023,"Bayelsa","NGA projection scenario 1","PfPR_all_ages",0.12,"Prevalence","all_ages"
2023,"Bayelsa","NGA projection scenario 1","PfPR_U5",0.09,"Prevalence","U5"
2023,"Bayelsa","NGA projection scenario 1","incidence_all_ages",739.84,"Incidence per 1000","all_ages"
2023,"Bayelsa","NGA projection scenario 1","incidence_U5",922.37,"Incidence per 1000","U5"
2023,"Bayelsa","NGA projection scenario 1","death_rate_mean_all_ages",0.46,"Deaths per 1000","all_ages"
2023,"Bayelsa","NGA projection scenario 1","death_rate_mean_U5",1.57,"Deaths per 1000","U5"
2024,"Bayelsa","NGA projection scenario 1","PfPR_all_ages",0.12,"Prevalence","all_ages"
2024,"Bayelsa","NGA projection scenario 1","PfPR_U5",0.1,"Prevalence","U5"
2024,"Bayelsa","NGA projection scenario 1","incidence_all_ages",726.84,"Incidence per 1000","all_ages"
2024,"Bayelsa","NGA projection scenario 1","incidence_U5",926.13,"Incidence per 1000","U5"
2024,"Bayelsa","NGA projection scenario 1","death_rate_mean_all_ages",0.47,"Deaths per 1000","all_ages"
2024,"Bayelsa","NGA projection scenario 1","death_rate_mean_U5",1.85,"Deaths per 1000","U5"
2025,"Bayelsa","NGA projection scenario 1","PfPR_all_ages",0.13,"Prevalence","all_ages"
2025,"Bayelsa","NGA projection scenario 1","PfPR_U5",0.1,"Prevalence","U5"
2025,"Bayelsa","NGA projection scenario 1","incidence_all_ages",782.94,"Incidence per 1000","all_ages"
2025,"Bayelsa","NGA projection scenario 1","incidence_U5",1013.4,"Incidence per 1000","U5"
2025,"Bayelsa","NGA projection scenario 1","death_rate_mean_all_ages",0.47,"Deaths per 1000","all_ages"
2025,"Bayelsa","NGA projection scenario 1","death_rate_mean_U5",1.74,"Deaths per 1000","U5"
2026,"Bayelsa","NGA projection scenario 1","PfPR_all_ages",0.12,"Prevalence","all_ages"
2026,"Bayelsa","NGA projection scenario 1","PfPR_U5",0.1,"Prevalence","U5"
2026,"Bayelsa","NGA projection scenario 1","incidence_all_ages",755.24,"Incidence per 1000","all_ages"
2026,"Bayelsa","NGA projection scenario 1","incidence_U5",969.08,"Incidence per 1000","U5"
2026,"Bayelsa","NGA projection scenario 1","death_rate_mean_all_ages",0.37,"Deaths per 1000","all_ages"
2026,"Bayelsa","NGA projection scenario 1","death_rate_mean_U5",1.23,"Deaths per 1000","U5"
2027,"Bayelsa","NGA projection scenario 1","PfPR_all_ages",0.13,"Prevalence","all_ages"
2027,"Bayelsa","NGA projection scenario 1","PfPR_U5",0.1,"Prevalence","U5"
2027,"Bayelsa","NGA projection scenario 1","incidence_all_ages",784.79,"Incidence per 1000","all_ages"
2027,"Bayelsa","NGA projection scenario 1","incidence_U5",968.61,"Incidence per 1000","U5"
2027,"Bayelsa","NGA projection scenario 1","death_rate_mean_all_ages",0.44,"Deaths per 1000","all_ages"
2027,"Bayelsa","NGA projection scenario 1","death_rate_mean_U5",1.34,"Deaths per 1000","U5"
2028,"Bayelsa","NGA projection scenario 1","PfPR_all_ages",0.14,"Prevalence","all_ages"
2028,"Bayelsa","NGA projection scenario 1","PfPR_U5",0.1,"Prevalence","U5"
2028,"Bayelsa","NGA projection scenario 1","incidence_all_ages",855.6,"Incidence per 1000","all_ages"
2028,"Bayelsa","NGA projection scenario 1","incidence_U5",1019.42,"Incidence per 1000","U5"
2028,"Bayelsa","NGA projection scenario 1","death_rate_mean_all_ages",0.46,"Deaths per 1000","all_ages"
2028,"Bayelsa","NGA projection scenario 1","death_rate_mean_U5",1.63,"Deaths per 1000","U5"
2029,"Bayelsa","NGA projection scenario 1","PfPR_all_ages",0.14,"Prevalence","all_ages"
2029,"Bayelsa","NGA projection scenario 1","PfPR_U5",0.1,"Prevalence","U5"
2029,"Bayelsa","NGA projection scenario 1","incidence_all_ages",860.27,"Incidence per 1000","all_ages"
2029,"Bayelsa","NGA projection scenario 1","incidence_U5",1026.15,"Incidence per 1000","U5"
2029,"Bayelsa","NGA projection scenario 1","death_rate_mean_all_ages",0.43,"Deaths per 1000","all_ages"
2029,"Bayelsa","NGA projection scenario 1","death_rate_mean_U5",1.27,"Deaths per 1000","U5"
2030,"Bayelsa","NGA projection scenario 1","PfPR_all_ages",0.14,"Prevalence","all_ages"
2030,"Bayelsa","NGA projection scenario 1","PfPR_U5",0.1,"Prevalence","U5"
2030,"Bayelsa","NGA projection scenario 1","incidence_all_ages",916.67,"Incidence per 1000","all_ages"
2030,"Bayelsa","NGA projection scenario 1","incidence_U5",1032.73,"Incidence per 1000","U5"
2030,"Bayelsa","NGA projection scenario 1","death_rate_mean_all_ages",0.46,"Deaths per 1000","all_ages"
2030,"Bayelsa","NGA projection scenario 1","death_rate_mean_U5",1.59,"Deaths per 1000","U5"
2020,"Benue","NGA projection scenario 1","PfPR_all_ages",0.25,"Prevalence","all_ages"
2020,"Benue","NGA projection scenario 1","PfPR_U5",0.28,"Prevalence","U5"
2020,"Benue","NGA projection scenario 1","incidence_all_ages",1203.48,"Incidence per 1000","all_ages"
2020,"Benue","NGA projection scenario 1","incidence_U5",2319.3,"Incidence per 1000","U5"
2020,"Benue","NGA projection scenario 1","death_rate_mean_all_ages",0.85,"Deaths per 1000","all_ages"
2020,"Benue","NGA projection scenario 1","death_rate_mean_U5",3.76,"Deaths per 1000","U5"
2021,"Benue","NGA projection scenario 1","PfPR_all_ages",0.24,"Prevalence","all_ages"
2021,"Benue","NGA projection scenario 1","PfPR_U5",0.28,"Prevalence","U5"
2021,"Benue","NGA projection scenario 1","incidence_all_ages",1215.9,"Incidence per 1000","all_ages"
2021,"Benue","NGA projection scenario 1","incidence_U5",2314.28,"Incidence per 1000","U5"
2021,"Benue","NGA projection scenario 1","death_rate_mean_all_ages",0.96,"Deaths per 1000","all_ages"
2021,"Benue","NGA projection scenario 1","death_rate_mean_U5",4.17,"Deaths per 1000","U5"
2022,"Benue","NGA projection scenario 1","PfPR_all_ages",0.26,"Prevalence","all_ages"
2022,"Benue","NGA projection scenario 1","PfPR_U5",0.29,"Prevalence","U5"
2022,"Benue","NGA projection scenario 1","incidence_all_ages",1284.69,"Incidence per 1000","all_ages"
2022,"Benue","NGA projection scenario 1","incidence_U5",2446.93,"Incidence per 1000","U5"
2022,"Benue","NGA projection scenario 1","death_rate_mean_all_ages",0.97,"Deaths per 1000","all_ages"
2022,"Benue","NGA projection scenario 1","death_rate_mean_U5",4.25,"Deaths per 1000","U5"
2023,"Benue","NGA projection scenario 1","PfPR_all_ages",0.26,"Prevalence","all_ages"
2023,"Benue","NGA projection scenario 1","PfPR_U5",0.29,"Prevalence","U5"
2023,"Benue","NGA projection scenario 1","incidence_all_ages",1257.49,"Incidence per 1000","all_ages"
2023,"Benue","NGA projection scenario 1","incidence_U5",2375.4,"Incidence per 1000","U5"
2023,"Benue","NGA projection scenario 1","death_rate_mean_all_ages",0.9,"Deaths per 1000","all_ages"
2023,"Benue","NGA projection scenario 1","death_rate_mean_U5",4.1,"Deaths per 1000","U5"
2024,"Benue","NGA projection scenario 1","PfPR_all_ages",0.25,"Prevalence","all_ages"
2024,"Benue","NGA projection scenario 1","PfPR_U5",0.28,"Prevalence","U5"
2024,"Benue","NGA projection scenario 1","incidence_all_ages",1260.87,"Incidence per 1000","all_ages"
2024,"Benue","NGA projection scenario 1","incidence_U5",2341.7,"Incidence per 1000","U5"
2024,"Benue","NGA projection scenario 1","death_rate_mean_all_ages",0.88,"Deaths per 1000","all_ages"
2024,"Benue","NGA projection scenario 1","death_rate_mean_U5",4.03,"Deaths per 1000","U5"
2025,"Benue","NGA projection scenario 1","PfPR_all_ages",0.26,"Prevalence","all_ages"
2025,"Benue","NGA projection scenario 1","PfPR_U5",0.3,"Prevalence","U5"
2025,"Benue","NGA projection scenario 1","incidence_all_ages",1310.81,"Incidence per 1000","all_ages"
2025,"Benue","NGA projection scenario 1","incidence_U5",2465.55,"Incidence per 1000","U5"
2025,"Benue","NGA projection scenario 1","death_rate_mean_all_ages",0.98,"Deaths per 1000","all_ages"
2025,"Benue","NGA projection scenario 1","death_rate_mean_U5",4.48,"Deaths per 1000","U5"
2026,"Benue","NGA projection scenario 1","PfPR_all_ages",0.26,"Prevalence","all_ages"
2026,"Benue","NGA projection scenario 1","PfPR_U5",0.29,"Prevalence","U5"
2026,"Benue","NGA projection scenario 1","incidence_all_ages",1278.57,"Incidence per 1000","all_ages"
2026,"Benue","NGA projection scenario 1","incidence_U5",2377.54,"Incidence per 1000","U5"
2026,"Benue","NGA projection scenario 1","death_rate_mean_all_ages",0.8,"Deaths per 1000","all_ages"
2026,"Benue","NGA projection scenario 1","death_rate_mean_U5",3.5,"Deaths per 1000","U5"
2027,"Benue","NGA projection scenario 1","PfPR_all_ages",0.25,"Prevalence","all_ages"
2027,"Benue","NGA projection scenario 1","PfPR_U5",0.28,"Prevalence","U5"
2027,"Benue","NGA projection scenario 1","incidence_all_ages",1278.23,"Incidence per 1000","all_ages"
2027,"Benue","NGA projection scenario 1","incidence_U5",2359.97,"Incidence per 1000","U5"
2027,"Benue","NGA projection scenario 1","death_rate_mean_all_ages",0.97,"Deaths per 1000","all_ages"
2027,"Benue","NGA projection scenario 1","death_rate_mean_U5",4.21,"Deaths per 1000","U5"
2028,"Benue","NGA projection scenario 1","PfPR_all_ages",0.27,"Prevalence","all_ages"
2028,"Benue","NGA projection scenario 1","PfPR_U5",0.3,"Prevalence","U5"
2028,"Benue","NGA projection scenario 1","incidence_all_ages",1329.96,"Incidence per 1000","all_ages"
2028,"Benue","NGA projection scenario 1","incidence_U5",2473.1,"Incidence per 1000","U5"
2028,"Benue","NGA projection scenario 1","death_rate_mean_all_ages",0.91,"Deaths per 1000","all_ages"
2028,"Benue","NGA projection scenario 1","death_rate_mean_U5",4.17,"Deaths per 1000","U5"
2029,"Benue","NGA projection scenario 1","PfPR_all_ages",0.26,"Prevalence","all_ages"
2029,"Benue","NGA projection scenario 1","PfPR_U5",0.29,"Prevalence","U5"
2029,"Benue","NGA projection scenario 1","incidence_all_ages",1294.29,"Incidence per 1000","all_ages"
2029,"Benue","NGA projection scenario 1","incidence_U5",2415.9,"Incidence per 1000","U5"
2029,"Benue","NGA projection scenario 1","death_rate_mean_all_ages",0.91,"Deaths per 1000","all_ages"
2029,"Benue","NGA projection scenario 1","death_rate_mean_U5",4.06,"Deaths per 1000","U5"
2030,"Benue","NGA projection scenario 1","PfPR_all_ages",0.26,"Prevalence","all_ages"
2030,"Benue","NGA projection scenario 1","PfPR_U5",0.28,"Prevalence","U5"
2030,"Benue","NGA projection scenario 1","incidence_all_ages",1289.44,"Incidence per 1000","all_ages"
2030,"Benue","NGA projection scenario 1","incidence_U5",2383.04,"Incidence per 1000","U5"
2030,"Benue","NGA projection scenario 1","death_rate_mean_all_ages",0.96,"Deaths per 1000","all_ages"
2030,"Benue","NGA projection scenario 1","death_rate_mean_U5",4.31,"Deaths per 1000","U5"
2020,"Borno","NGA projection scenario 1","PfPR_all_ages",0.22,"Prevalence","all_ages"
2020,"Borno","NGA projection scenario 1","PfPR_U5",0.25,"Prevalence","U5"
2020,"Borno","NGA projection scenario 1","incidence_all_ages",1108.91,"Incidence per 1000","all_ages"
2020,"Borno","NGA projection scenario 1","incidence_U5",2040.65,"Incidence per 1000","U5"
2020,"Borno","NGA projection scenario 1","death_rate_mean_all_ages",0.91,"Deaths per 1000","all_ages"
2020,"Borno","NGA projection scenario 1","death_rate_mean_U5",4.31,"Deaths per 1000","U5"
2021,"Borno","NGA projection scenario 1","PfPR_all_ages",0.21,"Prevalence","all_ages"
2021,"Borno","NGA projection scenario 1","PfPR_U5",0.23,"Prevalence","U5"
2021,"Borno","NGA projection scenario 1","incidence_all_ages",1080.03,"Incidence per 1000","all_ages"
2021,"Borno","NGA projection scenario 1","incidence_U5",1977.25,"Incidence per 1000","U5"
2021,"Borno","NGA projection scenario 1","death_rate_mean_all_ages",0.89,"Deaths per 1000","all_ages"
2021,"Borno","NGA projection scenario 1","death_rate_mean_U5",4.07,"Deaths per 1000","U5"
2022,"Borno","NGA projection scenario 1","PfPR_all_ages",0.24,"Prevalence","all_ages"
2022,"Borno","NGA projection scenario 1","PfPR_U5",0.27,"Prevalence","U5"
2022,"Borno","NGA projection scenario 1","incidence_all_ages",1214.17,"Incidence per 1000","all_ages"
2022,"Borno","NGA projection scenario 1","incidence_U5",2261.5,"Incidence per 1000","U5"
2022,"Borno","NGA projection scenario 1","death_rate_mean_all_ages",1.06,"Deaths per 1000","all_ages"
2022,"Borno","NGA projection scenario 1","death_rate_mean_U5",4.97,"Deaths per 1000","U5"
2023,"Borno","NGA projection scenario 1","PfPR_all_ages",0.23,"Prevalence","all_ages"
2023,"Borno","NGA projection scenario 1","PfPR_U5",0.26,"Prevalence","U5"
2023,"Borno","NGA projection scenario 1","incidence_all_ages",1138.93,"Incidence per 1000","all_ages"
2023,"Borno","NGA projection scenario 1","incidence_U5",2058.93,"Incidence per 1000","U5"
2023,"Borno","NGA projection scenario 1","death_rate_mean_all_ages",0.95,"Deaths per 1000","all_ages"
2023,"Borno","NGA projection scenario 1","death_rate_mean_U5",4.47,"Deaths per 1000","U5"
2024,"Borno","NGA projection scenario 1","PfPR_all_ages",0.22,"Prevalence","all_ages"
2024,"Borno","NGA projection scenario 1","PfPR_U5",0.24,"Prevalence","U5"
2024,"Borno","NGA projection scenario 1","incidence_all_ages",1147,"Incidence per 1000","all_ages"
2024,"Borno","NGA projection scenario 1","incidence_U5",2070.02,"Incidence per 1000","U5"
