"","X.1","X","LGA_old","repDS","year","LGA","U5_ITN_use","six_nine_ITN_use","ten_eighteen_ITN_use","over_eighteen_ITN_use","round","peak","mortality","llins_plan","kill_rate","block_initial","simday"
"10373",1037,1037,"Egbado South","Uzo-Uwani",2030,"Egbado South",0.8,0.8,0.8,0.8,4,"june",0.38366582,"PBO(2021)",0.738522561,0.65,3812
"1163",1163,1163,"Egbeda","Akinyele",2020,"Egbeda",0.8,0.8,0.8,0.8,1,"may",0.298595531,"Dual Al+PBO 2020",0.7238332,0.65,131
"11631",1163,1163,"Egbeda","Akinyele",2023,"Egbeda",0.8,0.8,0.8,0.8,2,"may",0.298595531,"Dual Al+PBO 2020",0.7238332,0.65,1226
"11632",1163,1163,"Egbeda","Akinyele",2026,"Egbeda",0.8,0.8,0.8,0.8,3,"may",0.298595531,"Dual Al+PBO 2020",0.7238332,0.65,2321
"11633",1163,1163,"Egbeda","Akinyele",2029,"Egbeda",0.8,0.8,0.8,0.8,4,"may",0.298595531,"Dual Al+PBO 2020",0.7238332,0.65,3416
"1117",1117,1117,"Egbedore","Akinyele",2020,"Egbedore",0.8,0.8,0.8,0.8,1,"may",0.43475278,"PBO(2021)",0.743026704,0.65,131
"11171",1117,1117,"Egbedore","Akinyele",2023,"Egbedore",0.8,0.8,0.8,0.8,2,"may",0.43475278,"PBO(2021)",0.743026704,0.65,1226
"11172",1117,1117,"Egbedore","Akinyele",2026,"Egbedore",0.8,0.8,0.8,0.8,3,"may",0.43475278,"PBO(2021)",0.743026704,0.65,2321
"11173",1117,1117,"Egbedore","Akinyele",2029,"Egbedore",0.8,0.8,0.8,0.8,4,"may",0.43475278,"PBO(2021)",0.743026704,0.65,3416
"391",391,391,"Egor","Uzo-Uwani",2020,"Egor",0.8,0.8,0.8,0.8,1,"june",0.42209808,"PBO(2021)",0.74209333,0.65,162
"3911",391,391,"Egor","Uzo-Uwani",2023,"Egor",0.8,0.8,0.8,0.8,2,"june",0.42209808,"PBO(2021)",0.74209333,0.65,1257
"3912",391,391,"Egor","Uzo-Uwani",2026,"Egor",0.8,0.8,0.8,0.8,3,"june",0.42209808,"PBO(2021)",0.74209333,0.65,2352
"3913",391,391,"Egor","Uzo-Uwani",2029,"Egor",0.8,0.8,0.8,0.8,4,"june",0.42209808,"PBO(2021)",0.74209333,0.65,3447
"529",529,529,"Ehime-Mbano","Ngor-Okpala",2020,"Ehime-Mbano",0.8,0.8,0.8,0.8,1,"june",0.459803075,"PBO(2021)",0.744603378,0.65,162
"5291",529,529,"Ehime-Mbano","Ngor-Okpala",2023,"Ehime-Mbano",0.8,0.8,0.8,0.8,2,"june",0.459803075,"PBO(2021)",0.744603378,0.65,1257
"5292",529,529,"Ehime-Mbano","Ngor-Okpala",2026,"Ehime-Mbano",0.8,0.8,0.8,0.8,3,"june",0.459803075,"PBO(2021)",0.744603378,0.65,2352
"5293",529,529,"Ehime-Mbano","Ngor-Okpala",2029,"Ehime-Mbano",0.8,0.8,0.8,0.8,4,"june",0.459803075,"PBO(2021)",0.744603378,0.65,3447
"1119",1119,1119,"Ejigbo","Akinyele",2020,"Ejigbo",0.8,0.8,0.8,0.8,1,"may",0.431935286,"PBO(2021)",0.742827611,0.65,131
"11191",1119,1119,"Ejigbo","Akinyele",2023,"Ejigbo",0.8,0.8,0.8,0.8,2,"may",0.431935286,"PBO(2021)",0.742827611,0.65,1226
"11192",1119,1119,"Ejigbo","Akinyele",2026,"Ejigbo",0.8,0.8,0.8,0.8,3,"may",0.431935286,"PBO(2021)",0.742827611,0.65,2321
"11193",1119,1119,"Ejigbo","Akinyele",2029,"Ejigbo",0.8,0.8,0.8,0.8,4,"may",0.431935286,"PBO(2021)",0.742827611,0.65,3416
"1417",1417,1417,"Ekeremor","Ahoada West",2020,"Ekeremor",0.8,0.8,0.8,0.8,1,"may",0.323932604,"PBO(2021)",0.729605404,0.65,131
"14171",1417,1417,"Ekeremor","Ahoada West",2023,"Ekeremor",0.8,0.8,0.8,0.8,2,"may",0.323932604,"PBO(2021)",0.729605404,0.65,1226
"14172",1417,1417,"Ekeremor","Ahoada West",2026,"Ekeremor",0.8,0.8,0.8,0.8,3,"may",0.323932604,"PBO(2021)",0.729605404,0.65,2321
"14173",1417,1417,"Ekeremor","Ahoada West",2029,"Ekeremor",0.8,0.8,0.8,0.8,4,"may",0.323932604,"PBO(2021)",0.729605404,0.65,3416
"65",65,65,"Eket","Nsit Ubium",2021,"Eket",0.8,0.8,0.8,0.8,1,"june",0.238612216,"Standard 2020",0.328021397,0.53,527
"652",65,65,"Eket","Nsit Ubium",2024,"Eket",0.8,0.8,0.8,0.8,2,"june",0.238612216,"Standard 2020",0.328021397,0.53,1622
"654",65,65,"Eket","Nsit Ubium",2027,"Eket",0.8,0.8,0.8,0.8,3,"june",0.238612216,"Standard 2020",0.328021397,0.53,2717
"656",65,65,"Eket","Nsit Ubium",2030,"Eket",0.8,0.8,0.8,0.8,4,"june",0.238612216,"Standard 2020",0.328021397,0.53,3812
"741",741,741,"Ekiti","Oke-Ero",2020,"Ekiti",0.8,0.8,0.8,0.8,1,"july",0.316166435,"NewGen(2021)",0.9,0.61,186
"7411",741,741,"Ekiti","Oke-Ero",2023,"Ekiti",0.8,0.8,0.8,0.8,2,"july",0.316166435,"NewGen(2021)",0.9,0.61,1281
"7412",741,741,"Ekiti","Oke-Ero",2026,"Ekiti",0.8,0.8,0.8,0.8,3,"july",0.316166435,"NewGen(2021)",0.9,0.61,2376
"7413",741,741,"Ekiti","Oke-Ero",2029,"Ekiti",0.8,0.8,0.8,0.8,4,"july",0.316166435,"NewGen(2021)",0.9,0.61,3471
"431",431,431,"Ekiti East","Oke-Ero",2020,"Ekiti East",0.8,0.8,0.8,0.8,1,"july",0.342294717,"PBO(2021)",0.73292846,0.65,186
"4311",431,431,"Ekiti East","Oke-Ero",2023,"Ekiti East",0.8,0.8,0.8,0.8,2,"july",0.342294717,"PBO(2021)",0.73292846,0.65,1281
"4312",431,431,"Ekiti East","Oke-Ero",2026,"Ekiti East",0.8,0.8,0.8,0.8,3,"july",0.342294717,"PBO(2021)",0.73292846,0.65,2376
"4313",431,431,"Ekiti East","Oke-Ero",2029,"Ekiti East",0.8,0.8,0.8,0.8,4,"july",0.342294717,"PBO(2021)",0.73292846,0.65,3471
"433",433,433,"Ekiti South West","Oke-Ero",2020,"Ekiti South West",0.8,0.8,0.8,0.8,1,"july",0.434979733,"PBO(2021)",0.743042533,0.65,186
"4331",433,433,"Ekiti South West","Oke-Ero",2023,"Ekiti South West",0.8,0.8,0.8,0.8,2,"july",0.434979733,"PBO(2021)",0.743042533,0.65,1281
"4332",433,433,"Ekiti South West","Oke-Ero",2026,"Ekiti South West",0.8,0.8,0.8,0.8,3,"july",0.434979733,"PBO(2021)",0.743042533,0.65,2376
"4333",433,433,"Ekiti South West","Oke-Ero",2029,"Ekiti South West",0.8,0.8,0.8,0.8,4,"july",0.434979733,"PBO(2021)",0.743042533,0.65,3471
"437",437,437,"Ekiti West","Oke-Ero",2020,"Ekiti West",0.8,0.8,0.8,0.8,1,"july",0.332828195,"PBO(2021)",0.731293374,0.65,186
"4371",437,437,"Ekiti West","Oke-Ero",2023,"Ekiti West",0.8,0.8,0.8,0.8,2,"july",0.332828195,"PBO(2021)",0.731293374,0.65,1281
"4372",437,437,"Ekiti West","Oke-Ero",2026,"Ekiti West",0.8,0.8,0.8,0.8,3,"july",0.332828195,"PBO(2021)",0.731293374,0.65,2376
"4373",437,437,"Ekiti West","Oke-Ero",2029,"Ekiti West",0.8,0.8,0.8,0.8,4,"july",0.332828195,"PBO(2021)",0.731293374,0.65,3471
"127",127,127,"Ekwusigo","Oru West",2020,"Ekwusigo",0.8,0.8,0.8,0.8,1,"june",0.255572543,"PBO(2021)",0.70945305,0.65,162
"1272",127,127,"Ekwusigo","Oru West",2023,"Ekwusigo",0.8,0.8,0.8,0.8,2,"june",0.255572543,"PBO(2021)",0.70945305,0.65,1257
"1274",127,127,"Ekwusigo","Oru West",2026,"Ekwusigo",0.8,0.8,0.8,0.8,3,"june",0.255572543,"PBO(2021)",0.70945305,0.65,2352
"1276",127,127,"Ekwusigo","Oru West",2029,"Ekwusigo",0.8,0.8,0.8,0.8,4,"june",0.255572543,"PBO(2021)",0.70945305,0.65,3447
"1247",1247,1247,"Eleme","Ahoada West",2020,"Eleme",0.8,0.8,0.8,0.8,1,"may",0.25030862,"PBO(2021)",0.707154794,0.65,131
"12471",1247,1247,"Eleme","Ahoada West",2023,"Eleme",0.8,0.8,0.8,0.8,2,"may",0.25030862,"PBO(2021)",0.707154794,0.65,1226
"12472",1247,1247,"Eleme","Ahoada West",2026,"Eleme",0.8,0.8,0.8,0.8,3,"may",0.25030862,"PBO(2021)",0.707154794,0.65,2321
"12473",1247,1247,"Eleme","Ahoada West",2029,"Eleme",0.8,0.8,0.8,0.8,4,"may",0.25030862,"PBO(2021)",0.707154794,0.65,3416
"1249",1249,1249,"Emohua","Ahoada West",2020,"Emohua",0.8,0.8,0.8,0.8,1,"may",0.246521171,"PBO(2021)",0.705410924,0.65,131
"12491",1249,1249,"Emohua","Ahoada West",2023,"Emohua",0.8,0.8,0.8,0.8,2,"may",0.246521171,"PBO(2021)",0.705410924,0.65,1226
"12492",1249,1249,"Emohua","Ahoada West",2026,"Emohua",0.8,0.8,0.8,0.8,3,"may",0.246521171,"PBO(2021)",0.705410924,0.65,2321
"12493",1249,1249,"Emohua","Ahoada West",2029,"Emohua",0.8,0.8,0.8,0.8,4,"may",0.246521171,"PBO(2021)",0.705410924,0.65,3416
"439",439,439,"Emure","Oke-Ero",2020,"Emure",0.8,0.8,0.8,0.8,1,"july",0.372039671,"PBO(2021)",0.737169001,0.65,186
"4391",439,439,"Emure","Oke-Ero",2023,"Emure",0.8,0.8,0.8,0.8,2,"july",0.372039671,"PBO(2021)",0.737169001,0.65,1281
"4392",439,439,"Emure","Oke-Ero",2026,"Emure",0.8,0.8,0.8,0.8,3,"july",0.372039671,"PBO(2021)",0.737169001,0.65,2376
"4393",439,439,"Emure","Oke-Ero",2029,"Emure",0.8,0.8,0.8,0.8,4,"july",0.372039671,"PBO(2021)",0.737169001,0.65,3471
"249",249,249,"Enugu East","Uzo-Uwani",2020,"Enugu East",0.8,0.8,0.8,0.8,1,"june",0.392074002,"PBO(2021)",0.73941366,0.65,162
"2491",249,249,"Enugu East","Uzo-Uwani",2023,"Enugu East",0.8,0.8,0.8,0.8,2,"june",0.392074002,"PBO(2021)",0.73941366,0.65,1257
"2492",249,249,"Enugu East","Uzo-Uwani",2026,"Enugu East",0.8,0.8,0.8,0.8,3,"june",0.392074002,"PBO(2021)",0.73941366,0.65,2352
"2493",249,249,"Enugu East","Uzo-Uwani",2029,"Enugu East",0.8,0.8,0.8,0.8,4,"june",0.392074002,"PBO(2021)",0.73941366,0.65,3447
"273",273,273,"Enugu North","Uzo-Uwani",2020,"Enugu North",0.8,0.8,0.8,0.8,1,"june",0.420714903,"PBO(2021)",0.741984962,0.65,162
"2731",273,273,"Enugu North","Uzo-Uwani",2023,"Enugu North",0.8,0.8,0.8,0.8,2,"june",0.420714903,"PBO(2021)",0.741984962,0.65,1257
"2732",273,273,"Enugu North","Uzo-Uwani",2026,"Enugu North",0.8,0.8,0.8,0.8,3,"june",0.420714903,"PBO(2021)",0.741984962,0.65,2352
"2733",273,273,"Enugu North","Uzo-Uwani",2029,"Enugu North",0.8,0.8,0.8,0.8,4,"june",0.420714903,"PBO(2021)",0.741984962,0.65,3447
"305",305,305,"Enugu South","Uzo-Uwani",2020,"Enugu South",0.8,0.8,0.8,0.8,1,"june",0.479661177,"PBO(2021)",0.745641892,0.65,162
"3051",305,305,"Enugu South","Uzo-Uwani",2023,"Enugu South",0.8,0.8,0.8,0.8,2,"june",0.479661177,"PBO(2021)",0.745641892,0.65,1257
"3052",305,305,"Enugu South","Uzo-Uwani",2026,"Enugu South",0.8,0.8,0.8,0.8,3,"june",0.479661177,"PBO(2021)",0.745641892,0.65,2352
"3053",305,305,"Enugu South","Uzo-Uwani",2029,"Enugu South",0.8,0.8,0.8,0.8,4,"june",0.479661177,"PBO(2021)",0.745641892,0.65,3447
"937",937,937,"Epe","Uzo-Uwani",2020,"Epe",0.8,0.8,0.8,0.8,1,"june",0.40174632,"PBO(2021)",0.740357052,0.65,162
"9371",937,937,"Epe","Uzo-Uwani",2023,"Epe",0.8,0.8,0.8,0.8,2,"june",0.40174632,"PBO(2021)",0.740357052,0.65,1257
"9372",937,937,"Epe","Uzo-Uwani",2026,"Epe",0.8,0.8,0.8,0.8,3,"june",0.40174632,"PBO(2021)",0.740357052,0.65,2352
"9373",937,937,"Epe","Uzo-Uwani",2029,"Epe",0.8,0.8,0.8,0.8,4,"june",0.40174632,"PBO(2021)",0.740357052,0.65,3447
"395",395,395,"Esan Central","Owan East",2020,"Esan Central",0.8,0.8,0.8,0.8,1,"march",0.34342137,"PBO(2021)",0.733112828,0.65,70
"3951",395,395,"Esan Central","Owan East",2023,"Esan Central",0.8,0.8,0.8,0.8,2,"march",0.34342137,"PBO(2021)",0.733112828,0.65,1165
"3952",395,395,"Esan Central","Owan East",2026,"Esan Central",0.8,0.8,0.8,0.8,3,"march",0.34342137,"PBO(2021)",0.733112828,0.65,2260
"3953",395,395,"Esan Central","Owan East",2029,"Esan Central",0.8,0.8,0.8,0.8,4,"march",0.34342137,"PBO(2021)",0.733112828,0.65,3355
"393",393,393,"Esan North East","Uzo-Uwani",2020,"Esan North East",0.8,0.8,0.8,0.8,1,"june",0.339061878,"PBO(2021)",0.732387649,0.65,162
"3931",393,393,"Esan North East","Uzo-Uwani",2023,"Esan North East",0.8,0.8,0.8,0.8,2,"june",0.339061878,"PBO(2021)",0.732387649,0.65,1257
"3932",393,393,"Esan North East","Uzo-Uwani",2026,"Esan North East",0.8,0.8,0.8,0.8,3,"june",0.339061878,"PBO(2021)",0.732387649,0.65,2352
"3933",393,393,"Esan North East","Uzo-Uwani",2029,"Esan North East",0.8,0.8,0.8,0.8,4,"june",0.339061878,"PBO(2021)",0.732387649,0.65,3447
"397",397,397,"Esan South East","Uzo-Uwani",2020,"Esan South East",0.8,0.8,0.8,0.8,1,"june",0.404971726,"PBO(2021)",0.740653669,0.65,162
"3971",397,397,"Esan South East","Uzo-Uwani",2023,"Esan South East",0.8,0.8,0.8,0.8,2,"june",0.404971726,"PBO(2021)",0.740653669,0.65,1257
"3972",397,397,"Esan South East","Uzo-Uwani",2026,"Esan South East",0.8,0.8,0.8,0.8,3,"june",0.404971726,"PBO(2021)",0.740653669,0.65,2352
"3973",397,397,"Esan South East","Uzo-Uwani",2029,"Esan South East",0.8,0.8,0.8,0.8,4,"june",0.404971726,"PBO(2021)",0.740653669,0.65,3447
"399",399,399,"Esan West","Uzo-Uwani",2020,"Esan West",0.8,0.8,0.8,0.8,1,"june",0.366421113,"PBO(2021)",0.736459279,0.65,162
"3991",399,399,"Esan West","Uzo-Uwani",2023,"Esan West",0.8,0.8,0.8,0.8,2,"june",0.366421113,"PBO(2021)",0.736459279,0.65,1257
"3992",399,399,"Esan West","Uzo-Uwani",2026,"Esan West",0.8,0.8,0.8,0.8,3,"june",0.366421113,"PBO(2021)",0.736459279,0.65,2352
"3993",399,399,"Esan West","Uzo-Uwani",2029,"Esan West",0.8,0.8,0.8,0.8,4,"june",0.366421113,"PBO(2021)",0.736459279,0.65,3447
"1075",1075,1075,"Ese-Odo","Owan East",2020,"Ese-Odo",0.8,0.8,0.8,0.8,1,"march",0.298999586,"PBO(2021)",0.72393812,0.65,70
"10751",1075,1075,"Ese-Odo","Owan East",2023,"Ese-Odo",0.8,0.8,0.8,0.8,2,"march",0.298999586,"PBO(2021)",0.72393812,0.65,1165
"10752",1075,1075,"Ese-Odo","Owan East",2026,"Ese-Odo",0.8,0.8,0.8,0.8,3,"march",0.298999586,"PBO(2021)",0.72393812,0.65,2260
"10753",1075,1075,"Ese-Odo","Owan East",2029,"Ese-Odo",0.8,0.8,0.8,0.8,4,"march",0.298999586,"PBO(2021)",0.72393812,0.65,3355
"67",67,67,"Esit Eket","Nsit Ubium",2021,"Esit Eket",0.8,0.8,0.8,0.8,1,"june",0.262279676,"Standard 2020",0.346897657,0.53,527
"672",67,67,"Esit Eket","Nsit Ubium",2024,"Esit Eket",0.8,0.8,0.8,0.8,2,"june",0.262279676,"Standard 2020",0.346897657,0.53,1622
"674",67,67,"Esit Eket","Nsit Ubium",2027,"Esit Eket",0.8,0.8,0.8,0.8,3,"june",0.262279676,"Standard 2020",0.346897657,0.53,2717
"676",67,67,"Esit Eket","Nsit Ubium",2030,"Esit Eket",0.8,0.8,0.8,0.8,4,"june",0.262279676,"Standard 2020",0.346897657,0.53,3812
"69",69,69,"Essien Udim","Ngor-Okpala",2021,"Essien Udim",0.8,0.8,0.8,0.8,1,"june",0.369824263,"Standard 2020",0.435041855,0.53,527
"692",69,69,"Essien Udim","Ngor-Okpala",2024,"Essien Udim",0.8,0.8,0.8,0.8,2,"june",0.369824263,"Standard 2020",0.435041855,0.53,1622
"694",69,69,"Essien Udim","Ngor-Okpala",2027,"Essien Udim",0.8,0.8,0.8,0.8,3,"june",0.369824263,"Standard 2020",0.435041855,0.53,2717
"696",69,69,"Essien Udim","Ngor-Okpala",2030,"Essien Udim",0.8,0.8,0.8,0.8,4,"june",0.369824263,"Standard 2020",0.435041855,0.53,3812
"1251",1251,1251,"Etche","Ngor-Okpala",2020,"Etche",0.8,0.8,0.8,0.8,1,"june",0.253940946,"PBO(2021)",0.70875579,0.65,162
"12511",1251,1251,"Etche","Ngor-Okpala",2023,"Etche",0.8,0.8,0.8,0.8,2,"june",0.253940946,"PBO(2021)",0.70875579,0.65,1257
"12512",1251,1251,"Etche","Ngor-Okpala",2026,"Etche",0.8,0.8,0.8,0.8,3,"june",0.253940946,"PBO(2021)",0.70875579,0.65,2352
"12513",1251,1251,"Etche","Ngor-Okpala",2029,"Etche",0.8,0.8,0.8,0.8,4,"june",0.253940946,"PBO(2021)",0.70875579,0.65,3447
"323",323,323,"Ethiope East","Isoko South",2022,"Ethiope East",0.8,0.8,0.8,0.8,1,"june",0.209725367,"PBO(2021)",0.683644114,0.65,892
"3231",323,323,"Ethiope East","Isoko South",2025,"Ethiope East",0.8,0.8,0.8,0.8,2,"june",0.209725367,"PBO(2021)",0.683644114,0.65,1987
"3232",323,323,"Ethiope East","Isoko South",2028,"Ethiope East",0.8,0.8,0.8,0.8,3,"june",0.209725367,"PBO(2021)",0.683644114,0.65,3082
"325",325,325,"Ethiope West","Isoko South",2022,"Ethiope West",0.8,0.8,0.8,0.8,1,"june",0.342228555,"PBO(2021)",0.732917568,0.65,892
"3251",325,325,"Ethiope West","Isoko South",2025,"Ethiope West",0.8,0.8,0.8,0.8,2,"june",0.342228555,"PBO(2021)",0.732917568,0.65,1987
"3252",325,325,"Ethiope West","Isoko South",2028,"Ethiope West",0.8,0.8,0.8,0.8,3,"june",0.342228555,"PBO(2021)",0.732917568,0.65,3082
"1539",1539,1539,"Eti-Osa","Isoko South",2020,"Eti-Osa",0.8,0.8,0.8,0.8,1,"june",0.469914663,"PBO(2021)",0.745152931,0.65,162
"15391",1539,1539,"Eti-Osa","Isoko South",2023,"Eti-Osa",0.8,0.8,0.8,0.8,2,"june",0.469914663,"PBO(2021)",0.745152931,0.65,1257
"15392",1539,1539,"Eti-Osa","Isoko South",2026,"Eti-Osa",0.8,0.8,0.8,0.8,3,"june",0.469914663,"PBO(2021)",0.745152931,0.65,2352
"15393",1539,1539,"Eti-Osa","Isoko South",2029,"Eti-Osa",0.8,0.8,0.8,0.8,4,"june",0.469914663,"PBO(2021)",0.745152931,0.65,3447
"71",71,71,"Etim Ekpo","Ngor-Okpala",2021,"Etim Ekpo",0.8,0.8,0.8,0.8,1,"june",0.326319464,"Standard 2020",0.399175674,0.53,527
"712",71,71,"Etim Ekpo","Ngor-Okpala",2024,"Etim Ekpo",0.8,0.8,0.8,0.8,2,"june",0.326319464,"Standard 2020",0.399175674,0.53,1622
"714",71,71,"Etim Ekpo","Ngor-Okpala",2027,"Etim Ekpo",0.8,0.8,0.8,0.8,3,"june",0.326319464,"Standard 2020",0.399175674,0.53,2717
"716",71,71,"Etim Ekpo","Ngor-Okpala",2030,"Etim Ekpo",0.8,0.8,0.8,0.8,4,"june",0.326319464,"Standard 2020",0.399175674,0.53,3812
"73",73,73,"Etinan","Nsit Ubium",2021,"Etinan",0.8,0.8,0.8,0.8,1,"june",0.271254927,"Standard 2020",0.35413511,0.53,527
"732",73,73,"Etinan","Nsit Ubium",2024,"Etinan",0.8,0.8,0.8,0.8,2,"june",0.271254927,"Standard 2020",0.35413511,0.53,1622
"734",73,73,"Etinan","Nsit Ubium",2027,"Etinan",0.8,0.8,0.8,0.8,3,"june",0.271254927,"Standard 2020",0.35413511,0.53,2717
"736",73,73,"Etinan","Nsit Ubium",2030,"Etinan",0.8,0.8,0.8,0.8,4,"june",0.271254927,"Standard 2020",0.35413511,0.53,3812
"401",401,401,"Etsako Central","Owan East",2020,"Etsako Central",0.8,0.8,0.8,0.8,1,"march",0.300181787,"PBO(2021)",0.724242459,0.65,70
"4011",401,401,"Etsako Central","Owan East",2023,"Etsako Central",0.8,0.8,0.8,0.8,2,"march",0.300181787,"PBO(2021)",0.724242459,0.65,1165
"4012",401,401,"Etsako Central","Owan East",2026,"Etsako Central",0.8,0.8,0.8,0.8,3,"march",0.300181787,"PBO(2021)",0.724242459,0.65,2260
"4013",401,401,"Etsako Central","Owan East",2029,"Etsako Central",0.8,0.8,0.8,0.8,4,"march",0.300181787,"PBO(2021)",0.724242459,0.65,3355
"403",403,403,"Etsako East","Owan East",2020,"Etsako East",0.8,0.8,0.8,0.8,1,"march",0.314825995,"PBO(2021)",0.727707424,0.65,70
"4031",403,403,"Etsako East","Owan East",2023,"Etsako East",0.8,0.8,0.8,0.8,2,"march",0.314825995,"PBO(2021)",0.727707424,0.65,1165
"4032",403,403,"Etsako East","Owan East",2026,"Etsako East",0.8,0.8,0.8,0.8,3,"march",0.314825995,"PBO(2021)",0.727707424,0.65,2260
"4033",403,403,"Etsako East","Owan East",2029,"Etsako East",0.8,0.8,0.8,0.8,4,"march",0.314825995,"PBO(2021)",0.727707424,0.65,3355
"405",405,405,"Etsako West","Owan East",2020,"Etsako West",0.8,0.8,0.8,0.8,1,"march",0.290127246,"PBO(2021)",0.721523913,0.65,70
"4051",405,405,"Etsako West","Owan East",2023,"Etsako West",0.8,0.8,0.8,0.8,2,"march",0.290127246,"PBO(2021)",0.721523913,0.65,1165
"4052",405,405,"Etsako West","Owan East",2026,"Etsako West",0.8,0.8,0.8,0.8,3,"march",0.290127246,"PBO(2021)",0.721523913,0.65,2260
"4053",405,405,"Etsako West","Owan East",2029,"Etsako West",0.8,0.8,0.8,0.8,4,"march",0.290127246,"PBO(2021)",0.721523913,0.65,3355
"1531",1531,1531,"Etung","Obubra",2021,"Etung",0.8,0.8,0.8,0.8,1,"june",0.470104636,"Standard 2020",0.515572062,0.53,527
"15311",1531,1531,"Etung","Obubra",2024,"Etung",0.8,0.8,0.8,0.8,2,"june",0.470104636,"Standard 2020",0.515572062,0.53,1622
"15312",1531,1531,"Etung","Obubra",2027,"Etung",0.8,0.8,0.8,0.8,3,"june",0.470104636,"Standard 2020",0.515572062,0.53,2717
"15313",1531,1531,"Etung","Obubra",2030,"Etung",0.8,0.8,0.8,0.8,4,"june",0.470104636,"Standard 2020",0.515572062,0.53,3812
"1039",1039,1039,"Ewekoro","Uzo-Uwani",2021,"Ewekoro",0.8,0.8,0.8,0.8,1,"june",0.487001134,"PBO(2021)",0.745985924,0.65,527
"10391",1039,1039,"Ewekoro","Uzo-Uwani",2024,"Ewekoro",0.8,0.8,0.8,0.8,2,"june",0.487001134,"PBO(2021)",0.745985924,0.65,1622
"10392",1039,1039,"Ewekoro","Uzo-Uwani",2027,"Ewekoro",0.8,0.8,0.8,0.8,3,"june",0.487001134,"PBO(2021)",0.745985924,0.65,2717
"10393",1039,1039,"Ewekoro","Uzo-Uwani",2030,"Ewekoro",0.8,0.8,0.8,0.8,4,"june",0.487001134,"PBO(2021)",0.745985924,0.65,3812
"461",461,461,"Ezeagu","Uzo-Uwani",2020,"Ezeagu",0.8,0.8,0.8,0.8,1,"june",0.415961311,"PBO(2021)",0.741602353,0.65,162
"4611",461,461,"Ezeagu","Uzo-Uwani",2023,"Ezeagu",0.8,0.8,0.8,0.8,2,"june",0.415961311,"PBO(2021)",0.741602353,0.65,1257
"4612",461,461,"Ezeagu","Uzo-Uwani",2026,"Ezeagu",0.8,0.8,0.8,0.8,3,"june",0.415961311,"PBO(2021)",0.741602353,0.65,2352
"4613",461,461,"Ezeagu","Uzo-Uwani",2029,"Ezeagu",0.8,0.8,0.8,0.8,4,"june",0.415961311,"PBO(2021)",0.741602353,0.65,3447
"531",531,531,"Ezinihitte","Ngor-Okpala",2020,"Ezinihitte",0.8,0.8,0.8,0.8,1,"june",0.456817192,"PBO(2021)",0.744432235,0.65,162
"5311",531,531,"Ezinihitte","Ngor-Okpala",2023,"Ezinihitte",0.8,0.8,0.8,0.8,2,"june",0.456817192,"PBO(2021)",0.744432235,0.65,1257
"5312",531,531,"Ezinihitte","Ngor-Okpala",2026,"Ezinihitte",0.8,0.8,0.8,0.8,3,"june",0.456817192,"PBO(2021)",0.744432235,0.65,2352
"5313",531,531,"Ezinihitte","Ngor-Okpala",2029,"Ezinihitte",0.8,0.8,0.8,0.8,4,"june",0.456817192,"PBO(2021)",0.744432235,0.65,3447
"373",373,373,"Ezza North","Owan East",2020,"Ezza North",0.8,0.8,0.8,0.8,1,"march",0.41226708,"Standard 2020",0.469710667,0.53,70
"3731",373,373,"Ezza North","Owan East",2023,"Ezza North",0.8,0.8,0.8,0.8,2,"march",0.41226708,"Standard 2020",0.469710667,0.53,1165
"3732",373,373,"Ezza North","Owan East",2026,"Ezza North",0.8,0.8,0.8,0.8,3,"march",0.41226708,"Standard 2020",0.469710667,0.53,2260
"3733",373,373,"Ezza North","Owan East",2029,"Ezza North",0.8,0.8,0.8,0.8,4,"march",0.41226708,"Standard 2020",0.469710667,0.53,3355
"375",375,375,"Ezza South","Obubra",2020,"Ezza South",0.8,0.8,0.8,0.8,1,"june",0.389807073,"Standard 2020",0.451434864,0.53,162
"3751",375,375,"Ezza South","Obubra",2023,"Ezza South",0.8,0.8,0.8,0.8,2,"june",0.389807073,"Standard 2020",0.451434864,0.53,1257
"3752",375,375,"Ezza South","Obubra",2026,"Ezza South",0.8,0.8,0.8,0.8,3,"june",0.389807073,"Standard 2020",0.451434864,0.53,2352
"3753",375,375,"Ezza South","Obubra",2029,"Ezza South",0.8,0.8,0.8,0.8,4,"june",0.389807073,"Standard 2020",0.451434864,0.53,3447
"527",527,527,"Fagge","Alkaleri",2022,"Fagge",0.8,0.8,0.8,0.8,1,"july",0.567041099,"PBO(2021)",0.748721751,0.749557661,916
"5271",527,527,"Fagge","Alkaleri",2025,"Fagge",0.8,0.8,0.8,0.8,2,"july",0.567041099,"PBO(2021)",0.748721751,0.749557661,2011
"5272",527,527,"Fagge","Alkaleri",2028,"Fagge",0.8,0.8,0.8,0.8,3,"july",0.567041099,"PBO(2021)",0.748721751,0.749557661,3106
"835",835,835,"Fakai","Birnin Kebbi",2021,"Fakai",0.925,0.807692308,0.8,0.8,1,"august",0.590008654,"PBO(2021)",0.749257634,0.777441649,588
"8351",835,835,"Fakai","Birnin Kebbi",2024,"Fakai",0.925,0.807692308,0.8,0.8,2,"august",0.590008654,"PBO(2021)",0.749257634,0.777441649,1683
